step,seed0,seed1,seed2,seed3,seed4,seed5,meanfield
8.840000000000000000e+05,4.378993496930940310e+00,4.370778211926403145e+00,4.361835029881332204e+00,4.291952963909527519e+00,4.368574546787589163e+00,4.373925860485641692e+00,5.302540963854817768e+00
8.850000000000000000e+05,4.380646816491299056e+00,4.372245801448450209e+00,4.363477512407773595e+00,4.293486471376052549e+00,4.369995578618790510e+00,4.375835929942433644e+00,5.305020464394662127e+00
8.860000000000000000e+05,4.382823653436107136e+00,4.373646552330151316e+00,4.365159675760267532e+00,4.295208487357845328e+00,4.371601478943222929e+00,4.377487181857486753e+00,5.307498316648170622e+00
8.870000000000000000e+05,4.384363223883026350e+00,4.375211074026012170e+00,4.367114960638382115e+00,4.296625361817088873e+00,4.373379016377079154e+00,4.380251270784136786e+00,5.309974523194442853e+00
8.880000000000000000e+05,4.385259366059679920e+00,4.376622462138618275e+00,4.368675496017101700e+00,4.297873475974609114e+00,4.374402070569287204e+00,4.381363772943551282e+00,5.312449086606131132e+00
8.890000000000000000e+05,4.386625616886484558e+00,4.377891248884060005e+00,4.370828546605891596e+00,4.299460705136946892e+00,4.376129725573313145e+00,4.382801893417368255e+00,5.314922009449465357e+00
8.900000000000000000e+05,4.388233358329231670e+00,4.379635656894754092e+00,4.371990827244932376e+00,4.301048960425660539e+00,4.377576670309840878e+00,4.385065433460141548e+00,5.317393294284273431e+00
8.910000000000000000e+05,4.389333879737638888e+00,4.380961534629511434e+00,4.373205241877923477e+00,4.303303335461156287e+00,4.379387638446797126e+00,4.387348503350765760e+00,5.319862943664004362e+00
8.920000000000000000e+05,4.390791043395394055e+00,4.383181776486002157e+00,4.374728573660048525e+00,4.304699491378244147e+00,4.380973328207720563e+00,4.388519670952940821e+00,5.322330960135749578e+00
8.930000000000000000e+05,4.392419086480853885e+00,4.384505114955400629e+00,4.376263732260806449e+00,4.306333688273443983e+00,4.383034540539355817e+00,4.389969758093160479e+00,5.324797346240264240e+00
8.940000000000000000e+05,4.394492381314077711e+00,4.386272376877510482e+00,4.378329336124009430e+00,4.307786809908706438e+00,4.385094746946493593e+00,4.391448940341732055e+00,5.327262104511991225e+00
8.950000000000000000e+05,4.395852358525739412e+00,4.388913387238360997e+00,4.379937456150852171e+00,4.309553950389762633e+00,4.386293510618849645e+00,4.393096473070036367e+00,5.329725237479078892e+00
8.960000000000000000e+05,4.398138746282829636e+00,4.390345455248337636e+00,4.381343397874776002e+00,4.310887047255713256e+00,4.387604196938817758e+00,4.394152849897928981e+00,5.332186747663405946e+00
8.970000000000000000e+05,4.400152084088043480e+00,4.392071217283144868e+00,4.382431325849401205e+00,4.312307798393749891e+00,4.389201547850186458e+00,4.395480667971524369e+00,5.334646637580602757e+00
8.980000000000000000e+05,4.401436423328478398e+00,4.393904239468517936e+00,4.383903713552585124e+00,4.313358641246993308e+00,4.390620019782989658e+00,4.397135657168012912e+00,5.337104909740070013e+00
8.990000000000000000e+05,4.403632915938744397e+00,4.395527311944130489e+00,4.386350508623631406e+00,4.314740827430623149e+00,4.392429213540147259e+00,4.399316314441351849e+00,5.339561566645002699e+00
9.000000000000000000e+05,4.404932874189357861e+00,4.396907272970817182e+00,4.387108239274140509e+00,4.316681168346426567e+00,4.395517510482899404e+00,4.401163135064996013e+00,5.342016610792409637e+00
9.010000000000000000e+05,4.407060308133757154e+00,4.398324981298276093e+00,4.389877632590786227e+00,4.317992400120814978e+00,4.397579525361011932e+00,4.402866647119951793e+00,5.344470044673135689e+00
9.020000000000000000e+05,4.408904015667116205e+00,4.400158669518014598e+00,4.391483226959571162e+00,4.318999832683050322e+00,4.399655451637188186e+00,4.404398199385222590e+00,5.346921870771882190e+00
9.030000000000000000e+05,4.411703402755945191e+00,4.401616374881976768e+00,4.392443650045778192e+00,4.319967360306853799e+00,4.400929787400895243e+00,4.406596233323576861e+00,5.349372091567227372e+00
9.040000000000000000e+05,4.414023939615972836e+00,4.403727864954571025e+00,4.394240790535996588e+00,4.321446867471184561e+00,4.402299017843772866e+00,4.409093320874762689e+00,5.351820709531648568e+00
9.050000000000000000e+05,4.415548868051146769e+00,4.404909819510563374e+00,4.395661742336684163e+00,4.322918171113816044e+00,4.403651317557286227e+00,4.410732712662262855e+00,5.354267727131540866e+00
9.060000000000000000e+05,4.417553563846992937e+00,4.406683624374856834e+00,4.397340811881257139e+00,4.324551491640209022e+00,4.405481700093014652e+00,4.412581132368201153e+00,5.356713146827239314e+00
9.070000000000000000e+05,4.419015220073974959e+00,4.407870084911515995e+00,4.398797642863529589e+00,4.326105374689340088e+00,4.406958567311885844e+00,4.414115426273559351e+00,5.359156971073039344e+00
9.080000000000000000e+05,4.421177319186416987e+00,4.410729538422780927e+00,4.401868388217601513e+00,4.327323953414998314e+00,4.409104083326930379e+00,4.415893696183888828e+00,5.361599202317216317e+00
9.090000000000000000e+05,4.422286314330314383e+00,4.412703545159541996e+00,4.403681362459697546e+00,4.328375582374197172e+00,4.411874599423455834e+00,4.417274605242625718e+00,5.364039843002046837e+00
9.100000000000000000e+05,4.424047736215859672e+00,4.414057055713079158e+00,4.404621646901192733e+00,4.330248137080032755e+00,4.413507929613768255e+00,4.418420216458752492e+00,5.366478895563828289e+00
9.110000000000000000e+05,4.425612868260673238e+00,4.414987648220832561e+00,4.406003794702328946e+00,4.331864410644443275e+00,4.414812669288812330e+00,4.419915735044855687e+00,5.368916362432898381e+00
9.120000000000000000e+05,4.427030307065535020e+00,4.416676198049383828e+00,4.407604828114667583e+00,4.333258659937910373e+00,4.416450784822155029e+00,4.421460045043882126e+00,5.371352246033658240e+00
9.130000000000000000e+05,4.429570006976439878e+00,4.418672523802538166e+00,4.408846267826812770e+00,4.334454404129087557e+00,4.418821502282127334e+00,4.423190646172501239e+00,5.373786548784588391e+00
9.140000000000000000e+05,4.431726297268953729e+00,4.419847170725420327e+00,4.410135912396031976e+00,4.336346022732109340e+00,4.420324113890158557e+00,4.424198062517939789e+00,5.376219273098270968e+00
9.150000000000000000e+05,4.432760334868771857e+00,4.421848168576483218e+00,4.412815328330135678e+00,4.338532848332344649e+00,4.422476957817219834e+00,4.425545896216483754e+00,5.378650421381410140e+00
9.160000000000000000e+05,4.433440012962559962e+00,4.423476081956017936e+00,4.414755305332464630e+00,4.339774891794001555e+00,4.423983305930450527e+00,4.426793060742445718e+00,5.381079996034849877e+00
9.170000000000000000e+05,4.435406819162896142e+00,4.425271643434937729e+00,4.415752280287039255e+00,4.340672217024271085e+00,4.425105230765093545e+00,4.428705963250878952e+00,5.383507999453595261e+00
9.180000000000000000e+05,4.436912229288673792e+00,4.426783571066716938e+00,4.416705708203465974e+00,4.342547432133320839e+00,4.426470492264880541e+00,4.430130576499952788e+00,5.385934434026830253e+00
9.190000000000000000e+05,4.438434744888052563e+00,4.428737307231306097e+00,4.418521005666404378e+00,4.344400104299650955e+00,4.428023862972484181e+00,4.431573733629075917e+00,5.388359302137939899e+00
9.200000000000000000e+05,4.439709133989660828e+00,4.429814961486457925e+00,4.420504378435542669e+00,4.345631440915559196e+00,4.430369005168946828e+00,4.433075123304347720e+00,5.390782606164527202e+00
9.210000000000000000e+05,4.441083349700304161e+00,4.431171075439421791e+00,4.422637037694258311e+00,4.347584054241162121e+00,4.432044189790682154e+00,4.434641739081312650e+00,5.393204348478433552e+00
9.220000000000000000e+05,4.442436543726788756e+00,4.432503301448876165e+00,4.424090570162548808e+00,4.348468303289686254e+00,4.433557852735654059e+00,4.435685510095595419e+00,5.395624531445757377e+00
9.230000000000000000e+05,4.443973563842597230e+00,4.434509620210727476e+00,4.425149954155697785e+00,4.349698195736050543e+00,4.434694715909357043e+00,4.437024639044797603e+00,5.398043157426874572e+00
9.240000000000000000e+05,4.445230674101293467e+00,4.436575620266054010e+00,4.426935300180440791e+00,4.351094339664840938e+00,4.437240771115972926e+00,4.438210577087127184e+00,5.400460228776456262e+00
9.250000000000000000e+05,4.446836675099135938e+00,4.437699000224176515e+00,4.427998079136963305e+00,4.352933882135694432e+00,4.438830951094833388e+00,4.439768970505306278e+00,5.402875747843488341e+00
9.260000000000000000e+05,4.448513090272028236e+00,4.439363961934178704e+00,4.429327476615185333e+00,4.354528003857140561e+00,4.440648876972725034e+00,4.441154157656846735e+00,5.405289716971290126e+00
9.270000000000000000e+05,4.449625429566612667e+00,4.441129354875833712e+00,4.430914673979859053e+00,4.356001810941959818e+00,4.442006412647513613e+00,4.442541671646315748e+00,5.407702138497533895e+00
9.280000000000000000e+05,4.451461578817053955e+00,4.443214699535904977e+00,4.432297557218529249e+00,4.357766751575624653e+00,4.443716117103375218e+00,4.444087967980348886e+00,5.410113014754262650e+00
9.290000000000000000e+05,4.452649409288526705e+00,4.444524790727014008e+00,4.433978517366939265e+00,4.359083731014578689e+00,4.445305174314798435e+00,4.446070418669854085e+00,5.412522348067909661e+00
9.300000000000000000e+05,4.455135259404012338e+00,4.446045807580969900e+00,4.435676534672868598e+00,4.360659713981878127e+00,4.448030322084154164e+00,4.447463501851442125e+00,5.414930140759317112e+00
9.310000000000000000e+05,4.457093146042481635e+00,4.447909540017985996e+00,4.437301841463328067e+00,4.362342380787477936e+00,4.449164370488629672e+00,4.449278247213666049e+00,5.417336395143752981e+00
9.320000000000000000e+05,4.458897154184604084e+00,4.449868088348730488e+00,4.438723108051158661e+00,4.364042439642457971e+00,4.450229684029525679e+00,4.450643153050173773e+00,5.419741113530930576e+00
9.330000000000000000e+05,4.460515269005021821e+00,4.451811600598732710e+00,4.439800784307600168e+00,4.366223231943584082e+00,4.451390777278461997e+00,4.451756964876842915e+00,5.422144298225028969e+00
9.340000000000000000e+05,4.462237824014573917e+00,4.452960780922278872e+00,4.441253678845960451e+00,4.367272322182195410e+00,4.453128263381359808e+00,4.452937134958377285e+00,5.424545951524707199e+00
9.350000000000000000e+05,4.463699203137012184e+00,4.454940951130699212e+00,4.442793677323747303e+00,4.368200062931974159e+00,4.454275672057811164e+00,4.454249048116939669e+00,5.426946075723125595e+00
9.360000000000000000e+05,4.464913528673536192e+00,4.456164687140033109e+00,4.444249301563790944e+00,4.369627273191292183e+00,4.455544642044627857e+00,4.455772008123751959e+00,5.429344673107962649e+00
9.370000000000000000e+05,4.466183499022308823e+00,4.457541049792181020e+00,4.445524303363534990e+00,4.370720390785938214e+00,4.457069166902476454e+00,4.458158125771964464e+00,5.431741745961433665e+00
9.380000000000000000e+05,4.467564018911287960e+00,4.458415705649949601e+00,4.447145474702209000e+00,4.372227324934627291e+00,4.458640717860778757e+00,4.459820920543550393e+00,5.434137296560307639e+00
9.390000000000000000e+05,4.468939204364435369e+00,4.459567596859328908e+00,4.448543941482382635e+00,4.374042199074774651e+00,4.459809820776378331e+00,4.461010172469225488e+00,5.436531327175926798e+00
9.400000000000000000e+05,4.471153527819740958e+00,4.461241631358857873e+00,4.450880949974182599e+00,4.376266903790099860e+00,4.461320731503452208e+00,4.462794929177464454e+00,5.438923840074222582e+00
9.410000000000000000e+05,4.472485412297539931e+00,4.462425177128478637e+00,4.452558558606516392e+00,4.378294032894470611e+00,4.463148887294812184e+00,4.464473591538974162e+00,5.441314837515735192e+00
9.420000000000000000e+05,4.474324414043911347e+00,4.464360877374072167e+00,4.454066367923745773e+00,4.379991567652584017e+00,4.466288980355905380e+00,4.465690425757394166e+00,5.443704321755630460e+00
9.430000000000000000e+05,4.475803987877087664e+00,4.466229951971033785e+00,4.455320682183102399e+00,4.382133377362423587e+00,4.467972146716307158e+00,4.467449591362972150e+00,5.446092295043716724e+00
9.440000000000000000e+05,4.476868217842177700e+00,4.467335662165584864e+00,4.456416960606297550e+00,4.384224734158066461e+00,4.469210026555502147e+00,4.469198547633850715e+00,5.448478759624463486e+00
9.450000000000000000e+05,4.478092119955466188e+00,4.468806115239588372e+00,4.458347730447073332e+00,4.385447325392512141e+00,4.470279870481333795e+00,4.470901345735079246e+00,5.450863717737018277e+00
9.460000000000000000e+05,4.479767660352383274e+00,4.469906151727766286e+00,4.460233241501699197e+00,4.388105247656738150e+00,4.472076179581333299e+00,4.472543358661658530e+00,5.453247171615224431e+00
9.470000000000000000e+05,4.481088075275946103e+00,4.471251330651782041e+00,4.461756611509882120e+00,4.389700694418010585e+00,4.473129209651785843e+00,4.473205991157693795e+00,5.455629123487637955e+00
9.480000000000000000e+05,4.482485429415834055e+00,4.472218157539139760e+00,4.462885346998102243e+00,4.391315273389040819e+00,4.474608447953684731e+00,4.474776994745723435e+00,5.458009575577545291e+00
9.490000000000000000e+05,4.483463188115758058e+00,4.473181518216502894e+00,4.463698574510416961e+00,4.393242450642222963e+00,4.476208962525278778e+00,4.476398866132424992e+00,5.460388530102979310e+00
9.500000000000000000e+05,4.485176564086627238e+00,4.474933252040788290e+00,4.465593845489580715e+00,4.394452652008017601e+00,4.477600942593841005e+00,4.478046910703111116e+00,5.462765989276737955e+00
9.510000000000000000e+05,4.487043758984210484e+00,4.476626712139280428e+00,4.467394835961664867e+00,4.396085483425724583e+00,4.478810866008560154e+00,4.479214835737678868e+00,5.465141955306401123e+00
9.520000000000000000e+05,4.488774211804339664e+00,4.478105931853088251e+00,4.469770148010008270e+00,4.397093126695230225e+00,4.480018118398656490e+00,4.480865386406034823e+00,5.467516430394345761e+00
9.530000000000000000e+05,4.490425184399644110e+00,4.479217854900345408e+00,4.471261022567409427e+00,4.398636602321549738e+00,4.481504393950664245e+00,4.482053210831095313e+00,5.469889416737764520e+00
9.540000000000000000e+05,4.491923249011946950e+00,4.481061327860344612e+00,4.473348250280074545e+00,4.399832613864961495e+00,4.483546179726060288e+00,4.483967386549481127e+00,5.472260916528682628e+00
9.550000000000000000e+05,4.493703605785668742e+00,4.482351456817931457e+00,4.475183212178442282e+00,4.400762630464478242e+00,4.484744573437339454e+00,4.485158092893465565e+00,5.474630931953973878e+00
9.560000000000000000e+05,4.495495177786570373e+00,4.483873705592253955e+00,4.476595670453579423e+00,4.402665833645396098e+00,4.486032330901060128e+00,4.487244052295579877e+00,5.476999465195377503e+00
9.570000000000000000e+05,4.497298491484415628e+00,4.484889990938199844e+00,4.477974285127047871e+00,4.403751953488629134e+00,4.487199129054429747e+00,4.488473352692147422e+00,5.479366518429514166e+00
9.580000000000000000e+05,4.499340409491120241e+00,4.486151427418400672e+00,4.479628385704664595e+00,4.405182608690933144e+00,4.488835807816800028e+00,4.490580148509226710e+00,5.481732093827904606e+00
9.590000000000000000e+05,4.500775643078612553e+00,4.488038168830277286e+00,4.480901706473868984e+00,4.406388764671335778e+00,4.490401935838642444e+00,4.491933989968781127e+00,5.484096193556982968e+00
9.600000000000000000e+05,4.503645994678926456e+00,4.490598123486545745e+00,4.482455078700557927e+00,4.408436303565152592e+00,4.492235532409352139e+00,4.493486182129361239e+00,5.486458819778116336e+00
9.610000000000000000e+05,4.505236417104522495e+00,4.492113798638910360e+00,4.483944892626453793e+00,4.409682870917454700e+00,4.493712474691145431e+00,4.495894158778808603e+00,5.488819974647618061e+00
9.620000000000000000e+05,4.506884646703629649e+00,4.494044062587427391e+00,4.485422806962000131e+00,4.410612344719844202e+00,4.494813564079913171e+00,4.497230637987627233e+00,5.491179660316767297e+00
9.630000000000000000e+05,4.508807502950677559e+00,4.495377517275914059e+00,4.486690416019964545e+00,4.411797391972221760e+00,4.496053722092591798e+00,4.498953154231319473e+00,5.493537878931822327e+00
9.640000000000000000e+05,4.511735361014264534e+00,4.496423332051784350e+00,4.488636024264275548e+00,4.413022878357424794e+00,4.498045956856418393e+00,4.499977392195795289e+00,5.495894632634038324e+00
9.650000000000000000e+05,4.513246090793193055e+00,4.497788691703980213e+00,4.489904490964513606e+00,4.414839846005325086e+00,4.499757879026082819e+00,4.501877873287736698e+00,5.498249923559682451e+00
9.660000000000000000e+05,4.515728263077389393e+00,4.499447143751458711e+00,4.491006286007485748e+00,4.416761456133189157e+00,4.501303066057262825e+00,4.503652073533907618e+00,5.500603753840050736e+00
9.670000000000000000e+05,4.516396028671949558e+00,4.500568796475151068e+00,4.492082120691320846e+00,4.417718355789435947e+00,4.502903643505523412e+00,4.505034188965568731e+00,5.502956125601483173e+00
9.680000000000000000e+05,4.517834545055580797e+00,4.502351896654361418e+00,4.493828769238862542e+00,4.419191000204266473e+00,4.504447673335268298e+00,4.506840487661826877e+00,5.505307040965381482e+00
9.690000000000000000e+05,4.519220937162682361e+00,4.504451656617630917e+00,4.495007416522718735e+00,4.421338221831249804e+00,4.505917783252646025e+00,4.507954986640022810e+00,5.507656502048221547e+00
9.700000000000000000e+05,4.520889221198313379e+00,4.505985209374059330e+00,4.496633737139636544e+00,4.422676732440357306e+00,4.507546229785480030e+00,4.509726892524524189e+00,5.510004510961572066e+00
9.710000000000000000e+05,4.522060849096369850e+00,4.507528514897089167e+00,4.498978911710980633e+00,4.425109375632875874e+00,4.508848566415728953e+00,4.510901746585942895e+00,5.512351069812109650e+00
9.720000000000000000e+05,4.523521319038818156e+00,4.508926826884241734e+00,4.500098105395859527e+00,4.426499847792265463e+00,4.510628421268920718e+00,4.512535888197666267e+00,5.514696180701633033e+00
9.730000000000000000e+05,4.524713227357075596e+00,4.510608731857162823e+00,4.501422825061649924e+00,4.428481274808127033e+00,4.512208551453822380e+00,4.514709684896298647e+00,5.517039845727079950e+00
9.740000000000000000e+05,4.526515960895736157e+00,4.512654094743219879e+00,4.503312435698714644e+00,4.429753351669623918e+00,4.513230470874078470e+00,4.516110108879611396e+00,5.519382066980543122e+00
9.750000000000000000e+05,4.527672469146985179e+00,4.514607726293895951e+00,4.504890254967939711e+00,4.430909861599596766e+00,4.514824563121151435e+00,4.518240817871845394e+00,5.521722846549283581e+00
9.760000000000000000e+05,4.529595160846504598e+00,4.515926442715424649e+00,4.506916611796110139e+00,4.432400699101584962e+00,4.516285899529043135e+00,4.520368677590721695e+00,5.524062186515748429e+00
9.770000000000000000e+05,4.530845203842047475e+00,4.517716975048591266e+00,4.508767884347570032e+00,4.434410550368168558e+00,4.517634628128931240e+00,4.521850433093757893e+00,5.526400088957583279e+00
9.780000000000000000e+05,4.532998520388700214e+00,4.519656777759386124e+00,4.509823366247532661e+00,4.435638793275518132e+00,4.519036174587371057e+00,4.523049969696012695e+00,5.528736555947651787e+00
9.790000000000000000e+05,4.534284849020091990e+00,4.521065204729416642e+00,4.510956806676070130e+00,4.437024716604943464e+00,4.520541827121616230e+00,4.524461426725105540e+00,5.531071589554045431e+00
9.800000000000000000e+05,4.535945619971805343e+00,4.522701054442719304e+00,4.512389961915284076e+00,4.438704465661690968e+00,4.521932004839443131e+00,4.525656399677218999e+00,5.533405191840103932e+00
9.810000000000000000e+05,4.537942707527284014e+00,4.523871492256233751e+00,4.513777141419351935e+00,4.439768022818087800e+00,4.523494338861011599e+00,4.527215450760651017e+00,5.535737364864425913e+00
9.820000000000000000e+05,4.540198257253706515e+00,4.525348481964624803e+00,4.515467380468991543e+00,4.441019757705010562e+00,4.524439444072465122e+00,4.528607297107782870e+00,5.538068110680887557e+00
9.830000000000000000e+05,4.541588757824683853e+00,4.527038721719581993e+00,4.516717649358679587e+00,4.442509713673747029e+00,4.526497780044393515e+00,4.529607284270726453e+00,5.540397431338654144e+00
9.840000000000000000e+05,4.542307548565568176e+00,4.528324772075257520e+00,4.517934893895599657e+00,4.444883927052348582e+00,4.527604712826406086e+00,4.530683015635116107e+00,5.542725328882196933e+00
9.850000000000000000e+05,4.543701194178592750e+00,4.529702463476105834e+00,4.519747108695600701e+00,4.446155230174484885e+00,4.528726136796712431e+00,4.532962317417636555e+00,5.545051805351308261e+00
9.860000000000000000e+05,4.544921416174125817e+00,4.530725350748349811e+00,4.520724377835491303e+00,4.447501154673701329e+00,4.530157453701817438e+00,4.534246549639432189e+00,5.547376862781114859e+00
9.870000000000000000e+05,4.546685366855237831e+00,4.532022126524755556e+00,4.522234825065355679e+00,4.449640193366487750e+00,4.531692830405063432e+00,4.535647064936740414e+00,5.549700503202094737e+00
9.880000000000000000e+05,4.547924048309893053e+00,4.533580060133446388e+00,4.523442574553008910e+00,4.450837573907495681e+00,4.533068015100556458e+00,4.537153425734029355e+00,5.552022728640087834e+00
9.890000000000000000e+05,4.549956691644589490e+00,4.535263220470313605e+00,4.524985162315834586e+00,4.452144286308237220e+00,4.534646739715604724e+00,4.538285258029757685e+00,5.554343541116315563e+00
9.900000000000000000e+05,4.551427374711082052e+00,4.536540976290353910e+00,4.526265670968760091e+00,4.453899227314933817e+00,4.535942713877441967e+00,4.539259883741975088e+00,5.556662942647391468e+00
9.910000000000000000e+05,4.553300586002253070e+00,4.538344014350554012e+00,4.527499197552427468e+00,4.454836820736007397e+00,4.537036519348125907e+00,4.540922358676047210e+00,5.558980935245337207e+00
9.920000000000000000e+05,4.554235718308733638e+00,4.539792752105824114e+00,4.528930242273490947e+00,4.456024481977778784e+00,4.538506710371943420e+00,4.542392153252847287e+00,5.561297520917597659e+00
9.930000000000000000e+05,4.555551987331795338e+00,4.541305511289192687e+00,4.530480329104864978e+00,4.457652749774361212e+00,4.539707471110571824e+00,4.543881570922374991e+00,5.563612701667054239e+00
9.940000000000000000e+05,4.556656820179116885e+00,4.542549581663316793e+00,4.532263149667243418e+00,4.458800133486397144e+00,4.541254248852656161e+00,4.545836272593290595e+00,5.565926479492039114e+00
9.950000000000000000e+05,4.558191600696517298e+00,4.544392026491665959e+00,4.533580372372822964e+00,4.460253013225853991e+00,4.543131311895070468e+00,4.547423260690605318e+00,5.568238856386349411e+00
9.960000000000000000e+05,4.560234268147928205e+00,4.546138537953815728e+00,4.534849417090502932e+00,4.462384343138450227e+00,4.544367167386679895e+00,4.549297308384654848e+00,5.570549834339262318e+00
9.970000000000000000e+05,4.561784440300822752e+00,4.547939973705535266e+00,4.535875228161897255e+00,4.465029292580307896e+00,4.546564108568042606e+00,4.550960959670821815e+00,5.572859415335547517e+00
9.980000000000000000e+05,4.563460005609933035e+00,4.549242603325605039e+00,4.537247097158898512e+00,4.466020869086904987e+00,4.547561043937742298e+00,4.552356041178893697e+00,5.575167601355484059e+00
9.990000000000000000e+05,4.564908779303483044e+00,4.550198186233468611e+00,4.539112296746109720e+00,4.467776852240670671e+00,4.548728329757386390e+00,4.553435720441830092e+00,5.577474394374871025e+00
1.000000000000000000e+06,4.566221747940139686e+00,4.551227442570761283e+00,4.541159887761575753e+00,4.468751162896325901e+00,4.549733679698138467e+00,4.554828021775983338e+00,5.579779796365043509e+00
1.001000000000000000e+06,4.568238883458945132e+00,4.552791197590303263e+00,4.543063152568820762e+00,4.470080065245817913e+00,4.551330650736049144e+00,4.556035163709522884e+00,5.582083809292885945e+00
1.002000000000000000e+06,4.569234196101398915e+00,4.554013725504887589e+00,4.544948994278139587e+00,4.472023289856950079e+00,4.552476191878293221e+00,4.557526016183943263e+00,5.584386435120846315e+00
1.003000000000000000e+06,4.570602193829671478e+00,4.555919442089282789e+00,4.546923325907648916e+00,4.473190656583976299e+00,4.554013202717316133e+00,4.558766878575301718e+00,5.586687675806950359e+00
1.004000000000000000e+06,4.571613579950571271e+00,4.557467246719813403e+00,4.548273018577801530e+00,4.475045813036024001e+00,4.555124779320990136e+00,4.560115235427552705e+00,5.588987533304813127e+00
1.005000000000000000e+06,4.573184439377532939e+00,4.558552465454011937e+00,4.550108141931811900e+00,4.477651611204487736e+00,4.556712397131005510e+00,4.561734473963065639e+00,5.591286009563654069e+00
1.006000000000000000e+06,4.574568064520913246e+00,4.559739288325586948e+00,4.551381472497275205e+00,4.478755109466796114e+00,4.558354532822558980e+00,4.563087646268377817e+00,5.593583106528312143e+00
1.007000000000000000e+06,4.576105121068988701e+00,4.561361423786134850e+00,4.552500298019719338e+00,4.480587291230580860e+00,4.559915081202279730e+00,4.564172674449172185e+00,5.595878826139257356e+00
1.008000000000000000e+06,4.578059154453189450e+00,4.562589104074493029e+00,4.553758659456812019e+00,4.481497888924252493e+00,4.561496304684067304e+00,4.565198289742155247e+00,5.598173170332604087e+00
1.009000000000000000e+06,4.580340438352780374e+00,4.563804434130681820e+00,4.555485352936015531e+00,4.483817153444345394e+00,4.563074794621285513e+00,4.566074402288237799e+00,5.600466141040126189e+00
1.010000000000000000e+06,4.581564463422377997e+00,4.566207502824246589e+00,4.556648733662494344e+00,4.485752939082462198e+00,4.564397441953665258e+00,4.567723796556767191e+00,5.602757740189269420e+00
1.011000000000000000e+06,4.583217334489638972e+00,4.567598896853674262e+00,4.557959254420755890e+00,4.487483312369087152e+00,4.566123366176316978e+00,4.569119505347737586e+00,5.605047969703163879e+00
1.012000000000000000e+06,4.584666373257855199e+00,4.569151847144856227e+00,4.559720496737920570e+00,4.489541047769511017e+00,4.567604234766652560e+00,4.570814107874133114e+00,5.607336831500639107e+00
1.013000000000000000e+06,4.586158196533527409e+00,4.570768717293036687e+00,4.560892787966606576e+00,4.491227048352406825e+00,4.569100670599447689e+00,4.572232542272037570e+00,5.609624327496237406e+00
1.014000000000000000e+06,4.587650005744665194e+00,4.572313660760376486e+00,4.561832786786247596e+00,4.492961302771958820e+00,4.570151632689195331e+00,4.574316674299035768e+00,5.611910459600224499e+00
1.015000000000000000e+06,4.588742330222928878e+00,4.574059430002765048e+00,4.562963511469981803e+00,4.494087877616042448e+00,4.571124008042859010e+00,4.575768217839100593e+00,5.614195229718604629e+00
1.016000000000000000e+06,4.590262228459308425e+00,4.576372832054816264e+00,4.565113047913263777e+00,4.495422029126688201e+00,4.572674302771126520e+00,4.576945178125991553e+00,5.616478639753133884e+00
1.017000000000000000e+06,4.591818810296037334e+00,4.577696218140026474e+00,4.567184480436877969e+00,4.496743513703747475e+00,4.573738192505796718e+00,4.578508733239406325e+00,5.618760691601332624e+00
1.018000000000000000e+06,4.593459421461141723e+00,4.580176601006697545e+00,4.568510864934155258e+00,4.498220837078183543e+00,4.575296622985578487e+00,4.580235958887711512e+00,5.621041387156498814e+00
1.019000000000000000e+06,4.595681469587103329e+00,4.581453672362576057e+00,4.570013371841447736e+00,4.499376880907056453e+00,4.577191142121941780e+00,4.581672885008067020e+00,5.623320728307719563e+00
1.020000000000000000e+06,4.596876842214847159e+00,4.583157481294424684e+00,4.571244576103295820e+00,4.500400397544756181e+00,4.578456380924605718e+00,4.583088014869261428e+00,5.625598716939886224e+00
1.021000000000000000e+06,4.598192332741992239e+00,4.584558043300337005e+00,4.573226232628099019e+00,4.501690938721825574e+00,4.579686430969649003e+00,4.584587140887503409e+00,5.627875354933705943e+00
1.022000000000000000e+06,4.599527565182060407e+00,4.585411334346514600e+00,4.575010261877493711e+00,4.502721207702113482e+00,4.581181413455658102e+00,4.585754242935712099e+00,5.630150644165714979e+00
1.023000000000000000e+06,4.600930443290399019e+00,4.587267762614565925e+00,4.576253876625267836e+00,4.504416625684255493e+00,4.582166986814072196e+00,4.587492556459446646e+00,5.632424586508289366e+00
1.024000000000000000e+06,4.602238639574075307e+00,4.588502810049416070e+00,4.578220339411960715e+00,4.506342371594030283e+00,4.583588989485367193e+00,4.588924121121885413e+00,5.634697183829660894e+00
1.025000000000000000e+06,4.604253420038408429e+00,4.590092686865978600e+00,4.579624126591564703e+00,4.507558875948229016e+00,4.585572173232640658e+00,4.590409116588380911e+00,5.636968437993928660e+00
1.026000000000000000e+06,4.605983502192765755e+00,4.591372989978124153e+00,4.581360660602468826e+00,4.509091836467781000e+00,4.587400311450714696e+00,4.591788623240444345e+00,5.639238350861068838e+00
1.027000000000000000e+06,4.608008235163011612e+00,4.593210017632950226e+00,4.582567346743031678e+00,4.510428570334071630e+00,4.588353107588981850e+00,4.593244713905318299e+00,5.641506924286952440e+00
1.028000000000000000e+06,4.609426320226172713e+00,4.594824320888820424e+00,4.584638088487819729e+00,4.511802256598341998e+00,4.590175301140082986e+00,4.594502350212093411e+00,5.643774160123352424e+00
